Rank,Address,Quantity,Percentage,Value,Analytics
68,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xb9fe2d16ebad02ba3a6f61f64e8506f1c80cec07,"4,000,000",0.2667%,"$6,880,000.00",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xb9fe2d16ebad02ba3a6f61f64e8506f1c80cec07#tokenAnalytics
69,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xf94be6b93432b39bc1637fdd656740758736d935,"3,999,900",0.2667%,"$6,879,828.00",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xf94be6b93432b39bc1637fdd656740758736d935#tokenAnalytics
70,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x05ec93c0365baaeabf7aeffb0972ea7ecdd39cf1,"3,991,312.954173442593744541",0.2661%,"$6,865,058.28",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x05ec93c0365baaeabf7aeffb0972ea7ecdd39cf1#tokenAnalytics
71,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xa917e58d22aa0a908663f52aa3e9ca9b931ad182,"3,952,397.2262306691071454",0.2635%,"$6,798,123.23",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xa917e58d22aa0a908663f52aa3e9ca9b931ad182#tokenAnalytics
72,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x18c81a2787dff163ee47fbdd94574c77482c3e1f,"3,952,397.2262306691071454",0.2635%,"$6,798,123.23",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x18c81a2787dff163ee47fbdd94574c77482c3e1f#tokenAnalytics
73,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x2e4cbcdd5a61b23d20140cd493058d01edd1eb09,"3,952,397.2262306691071454",0.2635%,"$6,798,123.23",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x2e4cbcdd5a61b23d20140cd493058d01edd1eb09#tokenAnalytics
74,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xdc94723260a4dbc03cbde3b1ae6a6eb99ac65946,"3,952,397.2262306691071454",0.2635%,"$6,798,123.23",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xdc94723260a4dbc03cbde3b1ae6a6eb99ac65946#tokenAnalytics
75,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x4fb7d5fa600cec82d25390fa4e7ceb421546f54f,"3,952,397.2262306691071454",0.2635%,"$6,798,123.23",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x4fb7d5fa600cec82d25390fa4e7ceb421546f54f#tokenAnalytics
76,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xc566a625d1192e924306ad6478d2f601baaee9a7,"3,870,186.8715589832302484",0.2580%,"$6,656,721.42",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xc566a625d1192e924306ad6478d2f601baaee9a7#tokenAnalytics
77,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xfb248c4122acb4618bf58a44d8db595f0e13f385,"3,870,186.8715589832302484",0.2580%,"$6,656,721.42",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xfb248c4122acb4618bf58a44d8db595f0e13f385#tokenAnalytics
78,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x6f663f926def159518e081c985fab3e0aa2c0ae8,"3,870,186.8715589832302484",0.2580%,"$6,656,721.42",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x6f663f926def159518e081c985fab3e0aa2c0ae8#tokenAnalytics
79,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xe39679825a071c91ebbf20bc3361b4633a158310,"3,851,331.2711411494546762",0.2568%,"$6,624,289.79",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xe39679825a071c91ebbf20bc3361b4633a158310#tokenAnalytics
80,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x3082a76a111cf1225f971edc1a1a78b5b36b57cd,"3,851,331.2711411494546762",0.2568%,"$6,624,289.79",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x3082a76a111cf1225f971edc1a1a78b5b36b57cd#tokenAnalytics
81,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x2dd862bd2c790c51936e5d440d345d38cee867a3,"3,851,331.2711411494546762",0.2568%,"$6,624,289.79",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x2dd862bd2c790c51936e5d440d345d38cee867a3#tokenAnalytics
82,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x56f2a4be3588520f5182fe2eb50a0e7953ed45c9,"3,851,331.2711411494546762",0.2568%,"$6,624,289.79",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x56f2a4be3588520f5182fe2eb50a0e7953ed45c9#tokenAnalytics
83,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x4e06e3a85af06ab69823066cbca5d15f92c719cd,"3,851,331.2711411494546762",0.2568%,"$6,624,289.79",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x4e06e3a85af06ab69823066cbca5d15f92c719cd#tokenAnalytics
84,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xe401c6f3c54497540f0e0b97f1f82536931567c7,"3,851,331.2711411494546762",0.2568%,"$6,624,289.79",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xe401c6f3c54497540f0e0b97f1f82536931567c7#tokenAnalytics
85,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xadea6a16d3d89cf34e82295b50a0770bae0f9ca1,"3,851,331.2711411494546762",0.2568%,"$6,624,289.79",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xadea6a16d3d89cf34e82295b50a0770bae0f9ca1#tokenAnalytics
86,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x58d3635207f4012afb008fcd7d169b4cf111cbdf,"3,851,331.2711411494546762",0.2568%,"$6,624,289.79",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x58d3635207f4012afb008fcd7d169b4cf111cbdf#tokenAnalytics
87,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xce94127c1a28433b9c7191d3095d140c44265c1a,"3,851,331.2711411494546762",0.2568%,"$6,624,289.79",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xce94127c1a28433b9c7191d3095d140c44265c1a#tokenAnalytics
88,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x06fed18718975d9e178e0c0fea35c18eac794c3f,"3,845,213.435306186823762288",0.2563%,"$6,613,767.11",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x06fed18718975d9e178e0c0fea35c18eac794c3f#tokenAnalytics
89,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x74c0b66364e1618a031ce4f7b9f3618cae90438d,"3,811,282.897083482044343858",0.2541%,"$6,555,406.58",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x74c0b66364e1618a031ce4f7b9f3618cae90438d#tokenAnalytics
90,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x0b74accad729c721e44298ade5010514d19873f8,"3,692,727.64",0.2462%,"$6,351,491.54",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x0b74accad729c721e44298ade5010514d19873f8#tokenAnalytics
91,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x2a549b4af9ec39b03142da6dc32221fc390b5533,"3,637,803.01819465238154319",0.2425%,"$6,257,021.19",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x2a549b4af9ec39b03142da6dc32221fc390b5533#tokenAnalytics
92,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xc1bf8f2acc5d5824974ce4c90a8438421150f753,"3,579,727",0.2386%,"$6,157,130.44",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xc1bf8f2acc5d5824974ce4c90a8438421150f753#tokenAnalytics
93,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x72a53cdbbcc1b9efa39c834a540550e23463aacb,"3,522,515.36488749",0.2348%,"$6,058,726.43",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x72a53cdbbcc1b9efa39c834a540550e23463aacb#tokenAnalytics
94,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xb572fefa27d809abce413883488c342cc948c670,"3,415,749.4144766544962168",0.2277%,"$5,875,088.99",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xb572fefa27d809abce413883488c342cc948c670#tokenAnalytics
95,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x10883a071583e22176f2ce66a19f9e5453ec58d5,"3,415,749.4144766544962168",0.2277%,"$5,875,088.99",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x10883a071583e22176f2ce66a19f9e5453ec58d5#tokenAnalytics
96,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x2082f5ccca657782916d2d0c8d05967e7f0dc004,"3,415,749.4144766544962168",0.2277%,"$5,875,088.99",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x2082f5ccca657782916d2d0c8d05967e7f0dc004#tokenAnalytics
97,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x04546203bd75cd585f7cbb94c4a1937284d699a7,"3,415,749.4144766544962168",0.2277%,"$5,875,088.99",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x04546203bd75cd585f7cbb94c4a1937284d699a7#tokenAnalytics
98,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x091fc37c4dcf55d497bbef34caa09a6f5c824ad0,"3,414,437.9419943287493514",0.2276%,"$5,872,833.26",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x091fc37c4dcf55d497bbef34caa09a6f5c824ad0#tokenAnalytics
99,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xa910f92acdaf488fa6ef02174fb86208ad7722ba,"3,226,347.787877253663790818",0.2151%,"$5,549,318.20",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xa910f92acdaf488fa6ef02174fb86208ad7722ba#tokenAnalytics
100,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xf9bf4be2a24471b1beaea269193d47786b87d27d,"3,095,743.80943974",0.2064%,"$5,324,679.35",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xf9bf4be2a24471b1beaea269193d47786b87d27d#tokenAnalytics
101,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xcf4e6bfb944d450441455fbdba0a79aec81c0d9a,"3,055,641.89909496",0.2037%,"$5,255,704.07",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xcf4e6bfb944d450441455fbdba0a79aec81c0d9a#tokenAnalytics
102,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x8a87adc8aac1d51c3335020723aec0b6ee92dcf1,"3,050,000",0.2033%,"$5,246,000.00",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x8a87adc8aac1d51c3335020723aec0b6ee92dcf1#tokenAnalytics
103,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x604d51b8b153d4fdb0576c1fd870de0e47d7996d,"2,943,023.93331945765961965",0.1962%,"$5,062,001.17",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x604d51b8b153d4fdb0576c1fd870de0e47d7996d#tokenAnalytics
104,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xf60c2ea62edbfe808163751dd0d8693dcb30019c,"2,885,762.089937793540221228",0.1924%,"$4,963,510.79",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xf60c2ea62edbfe808163751dd0d8693dcb30019c#tokenAnalytics
105,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x39e68191259d322afd02408b4588e32c9dcd6db9,"2,835,809.84183243310001092",0.1891%,"$4,877,592.93",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x39e68191259d322afd02408b4588e32c9dcd6db9#tokenAnalytics
106,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x6f60cc57b08d2a46fa168cf2d1e17e3977d84d3d,"2,801,594.59662263",0.1868%,"$4,818,742.71",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x6f60cc57b08d2a46fa168cf2d1e17e3977d84d3d#tokenAnalytics
107,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x4a73237e8b23571e110a1a9c56c0ff800fa7ad01,"2,700,000",0.1800%,"$4,644,000.00",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x4a73237e8b23571e110a1a9c56c0ff800fa7ad01#tokenAnalytics
108,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xd21417b58547090af405482f736d43bed50c0df6,"2,519,730.765403052637696812",0.1680%,"$4,333,936.92",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xd21417b58547090af405482f736d43bed50c0df6#tokenAnalytics
109,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x86e284421664840cb65c5b918da59c01ed8fa666,"2,499,002",0.1666%,"$4,298,283.44",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x86e284421664840cb65c5b918da59c01ed8fa666#tokenAnalytics
110,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xdfb0b463edc3d3704dda529da1a2bb4e667b42af,"2,347,792.21417659014242696",0.1565%,"$4,038,202.61",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xdfb0b463edc3d3704dda529da1a2bb4e667b42af#tokenAnalytics
111,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x5241341caee4317b5ba61045bfe1211f4c01036f,"2,322,893.47826087",0.1549%,"$3,995,376.78",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x5241341caee4317b5ba61045bfe1211f4c01036f#tokenAnalytics
112,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x326d9f47ba49bbaac279172634827483af70a601,"2,300,015",0.1533%,"$3,956,025.80",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x326d9f47ba49bbaac279172634827483af70a601#tokenAnalytics
113,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x216c83dd2383e44cb9914c05acd019dde429f201,"2,250,000",0.1500%,"$3,870,000.00",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x216c83dd2383e44cb9914c05acd019dde429f201#tokenAnalytics
114,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,"2,195,934.36126343291095244",0.1464%,"$3,777,007.10",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x876eabf441b2ee5b5b0554fd502a8e0600950cfa#tokenAnalytics
115,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xfeb22806780989e4bd3c34b07da8d204e6a2aae6,"2,128,895.6768338",0.1419%,"$3,661,700.56",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xfeb22806780989e4bd3c34b07da8d204e6a2aae6#tokenAnalytics
116,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x6262998ced04146fa42253a5c0af90ca02dfd2a3,"2,002,834.410681798613842763",0.1335%,"$3,444,875.19",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x6262998ced04146fa42253a5c0af90ca02dfd2a3#tokenAnalytics
117,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x2e32b274abcd0f880c5ad87377dc5004b42578c0,"2,000,077.777777777777777777",0.1333%,"$3,440,133.78",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x2e32b274abcd0f880c5ad87377dc5004b42578c0#tokenAnalytics
118,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x8e279e54b04327adf57117c19bc3950d7109407c,"2,000,000",0.1333%,"$3,440,000.00",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x8e279e54b04327adf57117c19bc3950d7109407c#tokenAnalytics
119,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x4b93f57953d685f7241699a87f2464fa8b1b9bd9,"2,000,000",0.1333%,"$3,440,000.00",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x4b93f57953d685f7241699a87f2464fa8b1b9bd9#tokenAnalytics
120,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x9bbbd666b714c84764b1ae4012dd177526e63fb4,"2,000,000",0.1333%,"$3,440,000.00",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x9bbbd666b714c84764b1ae4012dd177526e63fb4#tokenAnalytics
121,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x29fbc8cbaa1de447ec0edc01b36fce0e5a24082b,"1,988,532.58989457",0.1326%,"$3,420,276.05",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x29fbc8cbaa1de447ec0edc01b36fce0e5a24082b#tokenAnalytics
122,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xfddc28932c4f3fb35620dfc159728fec425fec07,"1,950,000",0.1300%,"$3,354,000.00",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xfddc28932c4f3fb35620dfc159728fec425fec07#tokenAnalytics
123,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x42d9999dc87b815b89362bd1596df7eaed4f9e0a,"1,720,000",0.1147%,"$2,958,400.00",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x42d9999dc87b815b89362bd1596df7eaed4f9e0a#tokenAnalytics
124,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x340d693ed55d7ba167d184ea76ea2fd092a35bdc,"1,702,366.471575329026525468",0.1135%,"$2,928,070.33",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x340d693ed55d7ba167d184ea76ea2fd092a35bdc#tokenAnalytics
125,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xab5c66752a9e8167967685f1450532fb96d5d24f,"1,684,903.654269069",0.1123%,"$2,898,034.29",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0xab5c66752a9e8167967685f1450532fb96d5d24f#tokenAnalytics
126,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x1c4b70a3968436b9a0a9cf5205c787eb81bb558c,"1,682,114.922454314435523737",0.1121%,"$2,893,237.67",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x1c4b70a3968436b9a0a9cf5205c787eb81bb558c#tokenAnalytics
127,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x518d824cfe0780aa3d96f13c832efbea0bcdde1a,"1,659,220.98711824",0.1106%,"$2,853,860.10",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x518d824cfe0780aa3d96f13c832efbea0bcdde1a#tokenAnalytics
128,https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x49cf65b00199ba6712215061bbf080f0b6bc01b6,"1,625,819.5988",0.1084%,"$2,796,409.71",https://etherscan.io/token/0x0d8775f648430679a709e98d2b0cb6250d2887ef?a=0x49cf65b00199ba6712215061bbf080f0b6bc01b6#tokenAnalytics
