Rank,Address,Quantity,Percentage,Value,Analytics
116,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x8a6ba9775a5dfa8ae91a751c0819d5703a375954,"2,808",0.0028%,"$13,779.18",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x8a6ba9775a5dfa8ae91a751c0819d5703a375954#tokenAnalytics
117,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xb13286cc2d0e4f0b1b1829048c128337bf1dab60,"2,802.980437829999980544",0.0028%,"$13,754.55",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xb13286cc2d0e4f0b1b1829048c128337bf1dab60#tokenAnalytics
118,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xef856b2a595c6a56d9bc3afbc70e0c689f78d2a3,"2,796.356190600000176128",0.0028%,"$13,722.04",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xef856b2a595c6a56d9bc3afbc70e0c689f78d2a3#tokenAnalytics
119,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xb0fba25cfc70e61e29c30f7a652302915e39c79e,"2,765.769",0.0028%,"$13,571.95",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xb0fba25cfc70e61e29c30f7a652302915e39c79e#tokenAnalytics
120,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xfbe333766f378b02323702e04b3d8969cdbceb51,"2,712",0.0027%,"$13,308.10",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xfbe333766f378b02323702e04b3d8969cdbceb51#tokenAnalytics
121,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x03f0fd6cf724d744fe2656ffbacf359a5d38fc5d,"2,680.657000000000098304",0.0027%,"$13,154.29",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x03f0fd6cf724d744fe2656ffbacf359a5d38fc5d#tokenAnalytics
122,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xaae470745ffccc1c744466d0b335cd273d910334,"2,612.913600000000262144",0.0026%,"$12,821.87",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xaae470745ffccc1c744466d0b335cd273d910334#tokenAnalytics
123,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x26e8367323c6f38d30ff66e964e9bc2be80afbac,"2,557.00099999999983616",0.0026%,"$12,547.50",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x26e8367323c6f38d30ff66e964e9bc2be80afbac#tokenAnalytics
124,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xd885957adfdc51df0c3ab9a0a9efd6b02c127873,"2,500",0.0025%,"$12,267.79",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xd885957adfdc51df0c3ab9a0a9efd6b02c127873#tokenAnalytics
125,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x428d7d06ee536218124d8150d2c8886d97ec07e0,"2,500",0.0025%,"$12,267.79",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x428d7d06ee536218124d8150d2c8886d97ec07e0#tokenAnalytics
126,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x2a12912c85d9d683041b631000bf225c318f3867,"2,461.000411999999885312",0.0025%,"$12,076.41",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x2a12912c85d9d683041b631000bf225c318f3867#tokenAnalytics
127,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,"2,456.983",0.0025%,"$12,056.70",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d#tokenAnalytics
128,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xcc9e896952b636360700e56469bf81f6f78c6ec3,"2,453.007304618456648",0.0025%,"$12,037.19",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xcc9e896952b636360700e56469bf81f6f78c6ec3#tokenAnalytics
129,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xb0c08309ae52d98520294154b358160f4f1cccb4,"2,407.520592000000196608",0.0024%,"$11,813.98",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xb0c08309ae52d98520294154b358160f4f1cccb4#tokenAnalytics
130,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x9e58fe96d9cceed825d7beef173cb7b8d5ffff73,"2,381.86898",0.0024%,"$11,688.11",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x9e58fe96d9cceed825d7beef173cb7b8d5ffff73#tokenAnalytics
131,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x85aa62ae1220b1e0322f50f9c262f80c1eecfeb4,"2,363.650000000000196608",0.0024%,"$11,598.70",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x85aa62ae1220b1e0322f50f9c262f80c1eecfeb4#tokenAnalytics
132,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xa24be702e901f89c190b3ef242cd63b6d7d79292,"2,311.539999999999868928",0.0023%,"$11,342.99",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xa24be702e901f89c190b3ef242cd63b6d7d79292#tokenAnalytics
133,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x95090a7a7063d4039f6ec4a347ddc548b7e05644,"2,310.605130000000090112",0.0023%,"$11,338.41",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x95090a7a7063d4039f6ec4a347ddc548b7e05644#tokenAnalytics
134,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x68d746f7c3a21504cb100b37d4e1f6383c95b4c5,"2,310.605130000000090112",0.0023%,"$11,338.41",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x68d746f7c3a21504cb100b37d4e1f6383c95b4c5#tokenAnalytics
135,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xbdce8dcc30640cc3279a021523873c12e6df6e6c,"2,307.692119999999901696",0.0023%,"$11,324.11",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xbdce8dcc30640cc3279a021523873c12e6df6e6c#tokenAnalytics
136,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xb53c40bdd94c9ccdb0bc7fd61f6751107cf752a1,"2,260.859000000000032768",0.0023%,"$11,094.30",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xb53c40bdd94c9ccdb0bc7fd61f6751107cf752a1#tokenAnalytics
137,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xf9238908f44559a20b992d0dbd8a1b1311350be3,"2,260",0.0023%,"$11,090.08",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xf9238908f44559a20b992d0dbd8a1b1311350be3#tokenAnalytics
138,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x0f1acf06e79595c3dcdcbe0fd32c8e354423f21f,"2,222.625610000000090112",0.0022%,"$10,906.68",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x0f1acf06e79595c3dcdcbe0fd32c8e354423f21f#tokenAnalytics
139,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x6c7aecd5854c75bd5b21ad66215c99d571c60683,"2,183",0.0022%,"$10,712.23",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x6c7aecd5854c75bd5b21ad66215c99d571c60683#tokenAnalytics
140,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x59a5208b32e627891c389ebafc644145224006e8,"2,162.3213",0.0022%,"$10,610.76",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x59a5208b32e627891c389ebafc644145224006e8#tokenAnalytics
141,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x1145c1c355807ed328161a4c657a44bf7811b3db,"2,101.93395",0.0021%,"$10,314.43",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x1145c1c355807ed328161a4c657a44bf7811b3db#tokenAnalytics
142,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x7d032f9eb4ff16548158ef8c6470986e16eb4c33,"2,100",0.0021%,"$10,304.94",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x7d032f9eb4ff16548158ef8c6470986e16eb4c33#tokenAnalytics
143,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xbf6aa06a1f373128ddbbbf90aca8ed30a03fd4a5,"2,082",0.0021%,"$10,216.61",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xbf6aa06a1f373128ddbbbf90aca8ed30a03fd4a5#tokenAnalytics
144,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x2a9dfd44c08748b0154081b93b341ebb1e72e2a1,"2,058.237154",0.0021%,"$10,100.01",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x2a9dfd44c08748b0154081b93b341ebb1e72e2a1#tokenAnalytics
145,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xc74f513917282288ee6cdbe68d6b6960b0cd7169,"2,035.17831293",0.0020%,"$9,986.85",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xc74f513917282288ee6cdbe68d6b6960b0cd7169#tokenAnalytics
146,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x8dd34390c06c89e8215a57f92a052135f0af0dbb,"2,030.332510000000008192",0.0020%,"$9,963.08",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x8dd34390c06c89e8215a57f92a052135f0af0dbb#tokenAnalytics
147,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x1c0cdf609bd289ff9237c0af6c2f8b40891d1dd7,"1,971",0.0020%,"$9,671.92",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x1c0cdf609bd289ff9237c0af6c2f8b40891d1dd7#tokenAnalytics
148,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xd96eaba8e5b73ea202856b85b2df43b7ac726491,"1,967.299376999999995904",0.0020%,"$9,653.76",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xd96eaba8e5b73ea202856b85b2df43b7ac726491#tokenAnalytics
149,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xf2356e7314228b640675bc07fb8370db2761c796,"1,965.014991000000004096",0.0020%,"$9,642.55",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xf2356e7314228b640675bc07fb8370db2761c796#tokenAnalytics
150,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x56478cc63e69eed964793d1d822793acaf2ee6f2,"1,895.462799999999934464",0.0019%,"$9,301.25",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x56478cc63e69eed964793d1d822793acaf2ee6f2#tokenAnalytics
151,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x4d5bd1b7925691ef35bf824d38b74c0aef7c324c,"1,895.047469999999942656",0.0019%,"$9,299.22",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x4d5bd1b7925691ef35bf824d38b74c0aef7c324c#tokenAnalytics
152,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x225a31ba0c65571b833115d6b5a6cb44430f777b,"1,849.232",0.0018%,"$9,074.39",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x225a31ba0c65571b833115d6b5a6cb44430f777b#tokenAnalytics
153,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x89d19f5d6dcc923241c74cf3d1b8ca6d568634e9,"1,758.218029999999942656",0.0018%,"$8,627.78",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x89d19f5d6dcc923241c74cf3d1b8ca6d568634e9#tokenAnalytics
154,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xf14645a5ff15c91c5cf7d5614ae21eae302079e1,"1,755",0.0018%,"$8,611.99",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xf14645a5ff15c91c5cf7d5614ae21eae302079e1#tokenAnalytics
155,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xff3e978bc7c372d676f4c3e2d02ae5e753361d0c,"1,747.229599999999868928",0.0017%,"$8,573.86",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xff3e978bc7c372d676f4c3e2d02ae5e753361d0c#tokenAnalytics
156,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x17797e79fce016c36fbc383fc578f2dfa8a4cc20,"1,728.270999999999901696",0.0017%,"$8,480.82",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x17797e79fce016c36fbc383fc578f2dfa8a4cc20#tokenAnalytics
157,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x226ada421429dea6a73b93a6865173270c4890ca,"1,678.882395",0.0017%,"$8,238.47",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x226ada421429dea6a73b93a6865173270c4890ca#tokenAnalytics
158,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xfc9453ee42d1a5bd29a00e193f356e47f1f7bce5,"1,663.63568999999995904",0.0017%,"$8,163.65",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xfc9453ee42d1a5bd29a00e193f356e47f1f7bce5#tokenAnalytics
159,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x9808bce7729bd9ffa4551c6179903bda6ca82f45,"1,650.57722",0.0017%,"$8,099.57",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x9808bce7729bd9ffa4551c6179903bda6ca82f45#tokenAnalytics
160,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xb3d5c0d1566c8b9e862b6342c664726b5a0066e5,"1,643.63568999999995904",0.0016%,"$8,065.51",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xb3d5c0d1566c8b9e862b6342c664726b5a0066e5#tokenAnalytics
161,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xf44ca2d5c5c859dacb11f6b60e19ef74f4d3439a,"1,643.25109",0.0016%,"$8,063.62",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xf44ca2d5c5c859dacb11f6b60e19ef74f4d3439a#tokenAnalytics
162,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x90c8be0e24d1c119d7f3cfb160902096c0144ebf,"1,606.152267899999879168",0.0016%,"$7,881.57",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x90c8be0e24d1c119d7f3cfb160902096c0144ebf#tokenAnalytics
163,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xd7f5fae25ef2b7a08ec9fa0655b0837c395e1aba,"1,536.020695999999901696",0.0015%,"$7,537.43",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xd7f5fae25ef2b7a08ec9fa0655b0837c395e1aba#tokenAnalytics
164,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xd84d08abbff26a2ad672a26b1b0fbfede4166d63,"1,535.201999999999934464",0.0015%,"$7,533.41",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xd84d08abbff26a2ad672a26b1b0fbfede4166d63#tokenAnalytics
165,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xd61ba7f4b4aa567d42c3499fdb804db36a152e3f,"1,517.8",0.0015%,"$7,448.02",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xd61ba7f4b4aa567d42c3499fdb804db36a152e3f#tokenAnalytics
166,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xc60209fceaf1104ae4ba957344768b9a423d1b77,"1,507.18560684615008256",0.0015%,"$7,395.93",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0xc60209fceaf1104ae4ba957344768b9a423d1b77#tokenAnalytics
167,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x5602fc658397dd0ac72e80cbe9a97b1f5e79474c,"1,500.37971475",0.0015%,"$7,362.54",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x5602fc658397dd0ac72e80cbe9a97b1f5e79474c#tokenAnalytics
168,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x0d97326a507d7f7bad3bdc2c63944aff9dbca21d,"1,500",0.0015%,"$7,360.67",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x0d97326a507d7f7bad3bdc2c63944aff9dbca21d#tokenAnalytics
169,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x8d942c7ff1c7fe3ef60a333c93191df528f5b7b1,"1,495.4600000000001",0.0015%,"$7,338.39",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x8d942c7ff1c7fe3ef60a333c93191df528f5b7b1#tokenAnalytics
170,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x4b2a03d01cce860c330b4fbcd3c8d43374174d09,"1,487.580000000000131072",0.0015%,"$7,299.73",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x4b2a03d01cce860c330b4fbcd3c8d43374174d09#tokenAnalytics
171,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x19db672e3106caed8ba5c60c2c9e98d1369927fa,"1,487.10196",0.0015%,"$7,297.38",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x19db672e3106caed8ba5c60c2c9e98d1369927fa#tokenAnalytics
172,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x38ec8e93422a5235d574b9f65e36a6e47645fc5a,"1,475.787290000000024576",0.0015%,"$7,241.86",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x38ec8e93422a5235d574b9f65e36a6e47645fc5a#tokenAnalytics
173,https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x238584a2136888180ac1b3f9c17bc93143880fc0,"1,462.07696999999995904",0.0015%,"$7,174.58",https://etherscan.io/token/0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c?a=0x238584a2136888180ac1b3f9c17bc93143880fc0#tokenAnalytics
